"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015","2015",0.808190368439242,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015","2015",0.812011673339599,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015","2015",0.817481674892357,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015","2015",0.822872913606689,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015","2015",0.834576101627406,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015","2015",0.836798997760531,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015","2015",0.843078967986275,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015","2015",0.858150589703994,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",0.865778591366089,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",0.88125963180729,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",0.880693416204882,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",0.884356685713511,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015","2015",0.891706565502628,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015","2015",0.863643610203184,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",0.869144342549183,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",0.880547049485828,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015","2015",0.901470875310279,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015","2015",0.909863730224198,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015","2015",0.927320601631975,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015","2015",0.931394558103214,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015","2015",0.939564622948474,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015","2015",0.951103399734574,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015","2015",0.954866279609968,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015","2015",0.947857400193269,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015","2015",0.952701185955399,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015","2015",0.95387545681922,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015","2015",0.957137088246091,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015","2015",0.953699646423296,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015","2015",0.957540214359835,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015","2015",0.965505446417593,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015","2015",0.973849955318611,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015","2015",0.972464017068725,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015","2015",0.975866786996568,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015","2015",0.979342054967615,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015","2015",0.98006462931534,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015","2015",0.984324743379598,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015","2015",0.981620685128158,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015","2015",0.987160551517895,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015","2015",0.992294136709306,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015","2015",0.994647026855849,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015","2015",1.00383534394279,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015","2015",1.00912716618967,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015","2015",1.01340945655876,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015","2015",1.02225235639678,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015","2015",1.0201198693258,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015","2015",1.02622659351108,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015","2015",1.03262018341694,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015","2015",1.03631157275246,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015","2015",1.04753421147912,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015","2015",1.04468628236065,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015","2015",1.05541373855603,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015","2015",1.06218200931856,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015","2015",1.0668006879888,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015","2015",1.07225125521352,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015","2015",1.06544774372855,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015","2015",1.07446817991569,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015","2015",1.07446846035925,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015","2015",1.08614725816968,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015","2015",1.08816905905374,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015","2015",1.0904421233045,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015","2015",1.09333783373418,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015","2015",1.09684292433496,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015","2015",1.10124280354587,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015","2015",1.10607740778604,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015","2015",1.11135792520726,,
"KOR","Korea","PDTY","Labour productivity, total economy","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015","2015",1.11687882855729,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1960-Q1","Q1-1960","IDX","Index","0","Units","2015","2015",0.317280148639028,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1960-Q2","Q2-1960","IDX","Index","0","Units","2015","2015",0.320639923124402,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1960-Q3","Q3-1960","IDX","Index","0","Units","2015","2015",0.324687801761771,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1960-Q4","Q4-1960","IDX","Index","0","Units","2015","2015",0.328955589725786,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q1","Q1-1961","IDX","Index","0","Units","2015","2015",0.333665765441958,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q2","Q2-1961","IDX","Index","0","Units","2015","2015",0.337104104162632,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q3","Q3-1961","IDX","Index","0","Units","2015","2015",0.340140429396232,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q4","Q4-1961","IDX","Index","0","Units","2015","2015",0.343078627799216,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q1","Q1-1962","IDX","Index","0","Units","2015","2015",0.345164617916746,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q2","Q2-1962","IDX","Index","0","Units","2015","2015",0.348754395314468,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q3","Q3-1962","IDX","Index","0","Units","2015","2015",0.352806312402016,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q4","Q4-1962","IDX","Index","0","Units","2015","2015",0.357270524547224,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q1","Q1-1963","IDX","Index","0","Units","2015","2015",0.360214925194195,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q2","Q2-1963","IDX","Index","0","Units","2015","2015",0.365319293293126,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q3","Q3-1963","IDX","Index","0","Units","2015","2015",0.370466274940738,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q4","Q4-1963","IDX","Index","0","Units","2015","2015",0.375418967802774,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q1","Q1-1964","IDX","Index","0","Units","2015","2015",0.38210425002383,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q2","Q2-1964","IDX","Index","0","Units","2015","2015",0.386037931834473,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q3","Q3-1964","IDX","Index","0","Units","2015","2015",0.389364052655284,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q4","Q4-1964","IDX","Index","0","Units","2015","2015",0.392091612581313,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q1","Q1-1965","IDX","Index","0","Units","2015","2015",0.397013197697865,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q2","Q2-1965","IDX","Index","0","Units","2015","2015",0.398626966572371,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q3","Q3-1965","IDX","Index","0","Units","2015","2015",0.400136188390833,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q4","Q4-1965","IDX","Index","0","Units","2015","2015",0.402031160165858,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q1","Q1-1966","IDX","Index","0","Units","2015","2015",0.400691120272127,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q2","Q2-1966","IDX","Index","0","Units","2015","2015",0.404636245453815,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q3","Q3-1966","IDX","Index","0","Units","2015","2015",0.409371729287546,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q4","Q4-1966","IDX","Index","0","Units","2015","2015",0.414297320623312,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q1","Q1-1967","IDX","Index","0","Units","2015","2015",0.42079557653517,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q2","Q2-1967","IDX","Index","0","Units","2015","2015",0.424381495154249,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q3","Q3-1967","IDX","Index","0","Units","2015","2015",0.427181669703201,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q4","Q4-1967","IDX","Index","0","Units","2015","2015",0.4295201314367,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q1","Q1-1968","IDX","Index","0","Units","2015","2015",0.43216389871277,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q2","Q2-1968","IDX","Index","0","Units","2015","2015",0.434569634001854,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q3","Q3-1968","IDX","Index","0","Units","2015","2015",0.437451536754312,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q4","Q4-1968","IDX","Index","0","Units","2015","2015",0.441080808429682,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q1","Q1-1969","IDX","Index","0","Units","2015","2015",0.441125040750899,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q2","Q2-1969","IDX","Index","0","Units","2015","2015",0.446849250248927,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q3","Q3-1969","IDX","Index","0","Units","2015","2015",0.452806073863874,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q4","Q4-1969","IDX","Index","0","Units","2015","2015",0.457975731793653,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q1","Q1-1970","IDX","Index","0","Units","2015","2015",0.466254959921692,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q2","Q2-1970","IDX","Index","0","Units","2015","2015",0.469774530731527,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q3","Q3-1970","IDX","Index","0","Units","2015","2015",0.471150136592363,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q4","Q4-1970","IDX","Index","0","Units","2015","2015",0.471412998747696,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q1","Q1-1971","IDX","Index","0","Units","2015","2015",0.472628367982409,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q2","Q2-1971","IDX","Index","0","Units","2015","2015",0.473600009820704,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q3","Q3-1971","IDX","Index","0","Units","2015","2015",0.475498451612963,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q4","Q4-1971","IDX","Index","0","Units","2015","2015",0.478287118462704,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q1","Q1-1972","IDX","Index","0","Units","2015","2015",0.477517144060401,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q2","Q2-1972","IDX","Index","0","Units","2015","2015",0.481906526967633,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q3","Q3-1972","IDX","Index","0","Units","2015","2015",0.486610499352784,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q4","Q4-1972","IDX","Index","0","Units","2015","2015",0.491112398241707,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q1","Q1-1973","IDX","Index","0","Units","2015","2015",0.498508243249152,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q2","Q2-1973","IDX","Index","0","Units","2015","2015",0.501171809018501,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q3","Q3-1973","IDX","Index","0","Units","2015","2015",0.502869701508094,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q4","Q4-1973","IDX","Index","0","Units","2015","2015",0.503905351132169,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1974-Q1","Q1-1974","IDX","Index","0","Units","2015","2015",0.506670053235866,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1974-Q2","Q2-1974","IDX","Index","0","Units","2015","2015",0.507242341817225,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1974-Q3","Q3-1974","IDX","Index","0","Units","2015","2015",0.50785533337173,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1974-Q4","Q4-1974","IDX","Index","0","Units","2015","2015",0.508608554999507,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1975-Q1","Q1-1975","IDX","Index","0","Units","2015","2015",0.508826873023934,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1975-Q2","Q2-1975","IDX","Index","0","Units","2015","2015",0.510064888713711,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1975-Q3","Q3-1975","IDX","Index","0","Units","2015","2015",0.511210832821439,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1975-Q4","Q4-1975","IDX","Index","0","Units","2015","2015",0.511838885272262,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1976-Q1","Q1-1976","IDX","Index","0","Units","2015","2015",0.515908507103109,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1976-Q2","Q2-1976","IDX","Index","0","Units","2015","2015",0.514413139209265,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1976-Q3","Q3-1976","IDX","Index","0","Units","2015","2015",0.51224327930017,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1976-Q4","Q4-1976","IDX","Index","0","Units","2015","2015",0.510093683977418,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1977-Q1","Q1-1977","IDX","Index","0","Units","2015","2015",0.50497105988419,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1977-Q2","Q2-1977","IDX","Index","0","Units","2015","2015",0.504812327521019,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1977-Q3","Q3-1977","IDX","Index","0","Units","2015","2015",0.505879642170183,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1977-Q4","Q4-1977","IDX","Index","0","Units","2015","2015",0.507969813219309,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1978-Q1","Q1-1978","IDX","Index","0","Units","2015","2015",0.506517434188226,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1978-Q2","Q2-1978","IDX","Index","0","Units","2015","2015",0.510015349207076,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1978-Q3","Q3-1978","IDX","Index","0","Units","2015","2015",0.513655446266797,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1978-Q4","Q4-1978","IDX","Index","0","Units","2015","2015",0.51696891822137,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1979-Q1","Q1-1979","IDX","Index","0","Units","2015","2015",0.523310324700327,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1979-Q2","Q2-1979","IDX","Index","0","Units","2015","2015",0.52471833018297,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1979-Q3","Q3-1979","IDX","Index","0","Units","2015","2015",0.525261984890021,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1979-Q4","Q4-1979","IDX","Index","0","Units","2015","2015",0.525317506093453,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1980-Q1","Q1-1980","IDX","Index","0","Units","2015","2015",0.526355194366631,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1980-Q2","Q2-1980","IDX","Index","0","Units","2015","2015",0.526405626276425,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1980-Q3","Q3-1980","IDX","Index","0","Units","2015","2015",0.526545880540712,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1980-Q4","Q4-1980","IDX","Index","0","Units","2015","2015",0.526977942645055,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1981-Q1","Q1-1981","IDX","Index","0","Units","2015","2015",0.525455947353814,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1981-Q2","Q2-1981","IDX","Index","0","Units","2015","2015",0.526995697453246,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1981-Q3","Q3-1981","IDX","Index","0","Units","2015","2015",0.528957743467084,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1981-Q4","Q4-1981","IDX","Index","0","Units","2015","2015",0.531067870935301,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1982-Q1","Q1-1982","IDX","Index","0","Units","2015","2015",0.533003809805927,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1982-Q2","Q2-1982","IDX","Index","0","Units","2015","2015",0.53470524863882,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1982-Q3","Q3-1982","IDX","Index","0","Units","2015","2015",0.536458706890015,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1982-Q4","Q4-1982","IDX","Index","0","Units","2015","2015",0.538721195790341,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1983-Q1","Q1-1983","IDX","Index","0","Units","2015","2015",0.537533406088863,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1983-Q2","Q2-1983","IDX","Index","0","Units","2015","2015",0.54198515180639,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1983-Q3","Q3-1983","IDX","Index","0","Units","2015","2015",0.54706731077111,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1983-Q4","Q4-1983","IDX","Index","0","Units","2015","2015",0.551995632267927,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1984-Q1","Q1-1984","IDX","Index","0","Units","2015","2015",0.560104997474665,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1984-Q2","Q2-1984","IDX","Index","0","Units","2015","2015",0.56263280758316,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1984-Q3","Q3-1984","IDX","Index","0","Units","2015","2015",0.564106648877606,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1984-Q4","Q4-1984","IDX","Index","0","Units","2015","2015",0.565168386475149,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1985-Q1","Q1-1985","IDX","Index","0","Units","2015","2015",0.565600291789776,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1985-Q2","Q2-1985","IDX","Index","0","Units","2015","2015",0.567611112778225,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1985-Q3","Q3-1985","IDX","Index","0","Units","2015","2015",0.57033712552222,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1985-Q4","Q4-1985","IDX","Index","0","Units","2015","2015",0.573640896629339,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1986-Q1","Q1-1986","IDX","Index","0","Units","2015","2015",0.575078712237787,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1986-Q2","Q2-1986","IDX","Index","0","Units","2015","2015",0.579098783510953,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1986-Q3","Q3-1986","IDX","Index","0","Units","2015","2015",0.583112559909548,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1986-Q4","Q4-1986","IDX","Index","0","Units","2015","2015",0.586813422204802,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1987-Q1","Q1-1987","IDX","Index","0","Units","2015","2015",0.5928416815752,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1987-Q2","Q2-1987","IDX","Index","0","Units","2015","2015",0.595109844042593,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1987-Q3","Q3-1987","IDX","Index","0","Units","2015","2015",0.596806603236925,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2015","2015",0.598282026836723,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2015","2015",0.599756900567683,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2015","2015",0.601712198450725,,
"SWE","Sweden","PDTY","Labour productivity, total economy","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2015","2015",0.603789158145227,,
